chroma_mean,chroma_median,chroma_std,rms_mean,rms_median,rms_std,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_median,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_median,zero_crossing_rate_std,mfcc_1_mean,mfcc_1_median,mfcc_1_std,mfcc_2_mean,mfcc_2_median,mfcc_2_std,mfcc_3_mean,mfcc_3_median,mfcc_3_std,mfcc_4_mean,mfcc_4_median,mfcc_4_std,mfcc_5_mean,mfcc_5_median,mfcc_5_std,mfcc_6_mean,mfcc_6_median,mfcc_6_std,mfcc_7_mean,mfcc_7_median,mfcc_7_std,mfcc_8_mean,mfcc_8_median,mfcc_8_std,mfcc_9_mean,mfcc_9_median,mfcc_9_std,mfcc_10_mean,mfcc_10_median,mfcc_10_std,mfcc_11_mean,mfcc_11_median,mfcc_11_std,mfcc_12_mean,mfcc_12_median,mfcc_12_std,mfcc_13_mean,mfcc_13_median,mfcc_13_std,mfcc_14_mean,mfcc_14_median,mfcc_14_std,mfcc_15_mean,mfcc_15_median,mfcc_15_std,mfcc_16_mean,mfcc_16_median,mfcc_16_std,mfcc_17_mean,mfcc_17_median,mfcc_17_std,mfcc_18_mean,mfcc_18_median,mfcc_18_std,mfcc_19_mean,mfcc_19_median,mfcc_19_std,mfcc_20_mean,mfcc_20_median,mfcc_20_std,label
0.42741769552230835,0.3692355155944824,0.30438369512557983,0.04072944074869156,0.0009355662041343749,0.0483287014067173,3400.2347151400054,4199.998061084214,1617.1344749680698,2885.371680488554,3062.247842712161,643.6812199504658,6239.183728448276,6955.224609375,2631.1582703706217,0.10899335488505747,0.1513671875,0.07236110309850799,-434.4300842285156,-553.546630859375,162.94705200195312,88.8755874633789,28.99468231201172,79.60822296142578,-33.48418045043945,-33.133544921875,18.39948272705078,23.833717346191406,11.487030029296875,24.90052032470703,16.551349639892578,20.03488540649414,17.935489654541016,3.628485918045044,-1.5771915912628174,18.180147171020508,-15.500773429870605,-11.339826583862305,12.564170837402344,0.7368015646934509,-0.4555014967918396,9.30212116241455,-11.006950378417969,-4.2938737869262695,15.279720306396484,-4.384648323059082,-0.041567862033843994,11.844985008239746,-9.042046546936035,-7.729252815246582,10.134827613830566,-16.714370727539062,-16.468772888183594,8.31595516204834,-0.8098730444908142,-0.11987054347991943,6.649765491485596,-7.905549049377441,-6.785009384155273,7.831495761871338,-5.806967735290527,-7.378993988037109,8.754167556762695,-6.377177715301514,-5.045949935913086,5.423985481262207,-1.4199506044387817,-0.11306262016296387,6.139608383178711,0.22893083095550537,0.4413631558418274,5.225724697113037,-0.5139800906181335,-1.2889760732650757,6.8611159324646,-6.605690956115723,-7.67032527923584,6.365968704223633,0.0
0.4090918302536011,0.32099828124046326,0.306292861700058,0.036809906363487244,0.021838519722223282,0.04003584384918213,3099.483231429821,3431.60766848043,1601.694195014637,2714.4285423731344,2424.5670522228497,1015.0208011304823,5763.2256869612065,4931.103515625,3137.1187068986305,0.10185995869252873,0.10302734375,0.0752627537135045,-416.0263977050781,-395.7564392089844,132.9979248046875,98.97171020507812,61.836463928222656,77.96037292480469,-38.331058502197266,-28.846973419189453,44.55874252319336,39.7454833984375,31.871416091918945,29.00783920288086,30.36675262451172,23.028629302978516,24.087770462036133,2.0457630157470703,2.137491464614868,10.461565971374512,-16.942916870117188,-21.186328887939453,15.70169448852539,-1.5177587270736694,0.7480306029319763,11.548315048217773,-11.281891822814941,-8.699735641479492,12.73549747467041,-6.536173343658447,-5.428033828735352,10.803519248962402,-6.619261264801025,-5.870482444763184,8.685745239257812,-10.382646560668945,-9.368419647216797,10.352700233459473,-0.06747381389141083,-0.257586270570755,6.595563888549805,-8.174636840820312,-6.767219543457031,9.697674751281738,-2.416379690170288,-2.4623360633850098,8.050600051879883,-6.752170562744141,-6.602919578552246,5.523918628692627,-2.5344252586364746,-1.9203574657440186,6.443359375,-1.1584230661392212,0.10581409931182861,9.122406959533691,-6.048239707946777,-5.3748369216918945,6.834012985229492,-9.676464080810547,-10.701241493225098,7.863170623779297,0.0
0.5056099891662598,0.4658469557762146,0.2603851556777954,0.00022327581245917827,0.0002169945655623451,6.594660953851417e-05,4944.832344103489,4847.662459780237,479.4723209965725,4139.8010734966765,4164.104479925314,301.8785057745321,10145.108768857759,10271.337890625,638.9129539686987,0.17050556752873564,0.169921875,0.04125690711169865,-696.6517944335938,-689.78076171875,27.167213439941406,99.67235565185547,98.19768524169922,10.127190589904785,-44.20243835449219,-45.406776428222656,14.52834701538086,47.13150405883789,44.96207809448242,11.611861228942871,-37.92584991455078,-38.82501220703125,9.571558952331543,37.0799674987793,37.74223327636719,5.739955902099609,-19.6460018157959,-20.068965911865234,6.133237838745117,26.595500946044922,27.809459686279297,7.054739475250244,-25.448139190673828,-25.44259262084961,6.466803550720215,0.5744411945343018,1.5363826751708984,7.313204288482666,-7.626873970031738,-7.124353885650635,5.699975490570068,6.394299507141113,6.72348690032959,6.297929763793945,4.664802551269531,2.4034717082977295,8.836015701293945,-5.48532247543335,-6.17905330657959,6.183492660522461,1.746036171913147,2.549487352371216,5.616099834442139,-9.147193908691406,-9.828941345214844,6.773626327514648,-0.8268235325813293,-1.4490549564361572,6.048974514007568,-13.034034729003906,-13.557438850402832,5.9936017990112305,4.07958984375,3.041574478149414,5.348635673522949,-11.2402925491333,-11.296880722045898,4.741534233093262,0.0
0.46943432092666626,0.427807092666626,0.2855490446090698,0.07527592778205872,0.06420641392469406,0.08214762806892395,4974.931551871961,5144.472166614779,1338.8122250597,3573.384395674074,3595.900461097514,747.5305904736794,9109.782462284482,9560.7421875,1930.0858921349577,0.17996250897988506,0.17333984375,0.07957910714453498,-349.2621154785156,-225.61056518554688,199.84841918945312,37.40897750854492,9.16707992553711,62.61376953125,-33.185672760009766,-18.012128829956055,41.00583267211914,48.028907775878906,46.373077392578125,38.8750114440918,-9.817290306091309,1.499444603919983,21.976699829101562,28.79818344116211,43.76027297973633,35.64722442626953,-3.2963883876800537,0.5149163603782654,16.424747467041016,-1.7789748907089233,0.12339892238378525,11.482836723327637,-20.40946388244629,-16.14246368408203,22.007099151611328,-6.4165825843811035,-2.8330259323120117,11.434807777404785,-1.168038249015808,0.2891084551811218,7.834227561950684,0.07824671268463135,0.25333210825920105,7.476743221282959,0.5513102412223816,0.847825825214386,7.750049114227295,-7.662772178649902,-4.265354156494141,10.048481941223145,-1.1711915731430054,-0.5906768441200256,5.785982131958008,-4.625925064086914,-3.2012569904327393,8.936617851257324,-2.1778435707092285,-1.306858777999878,7.204843044281006,-4.586906909942627,-2.8884358406066895,6.573864936828613,0.6612158417701721,-0.43984830379486084,7.916342258453369,-2.512636661529541,-1.15950345993042,5.804590225219727,0.0
0.40828409790992737,0.33169370889663696,0.29681822657585144,0.18476536870002747,0.17938774824142456,0.07483389973640442,4164.025116834196,4434.1303366229595,2531.2875094092833,2450.8981071621356,2707.4508966473877,686.0705544896899,6538.4209994612065,7881.15234375,3396.5533086683563,0.15701329022988506,0.17236328125,0.11966370285183817,-174.63729858398438,-168.80288696289062,51.646602630615234,95.10873413085938,90.01377868652344,104.30442810058594,-53.01253890991211,-50.279052734375,20.54180145263672,78.12962341308594,94.53999328613281,54.80477523803711,-10.35867691040039,-16.574504852294922,29.813512802124023,39.374210357666016,40.15638732910156,15.64285945892334,-4.235165119171143,-3.045525074005127,10.846636772155762,1.961512804031372,-0.006798267364501953,16.48642349243164,-19.376537322998047,-16.023067474365234,20.123044967651367,-21.313764572143555,-23.19525146484375,16.129682540893555,-10.699296951293945,-13.181171417236328,12.869414329528809,-7.598093509674072,-7.583740234375,10.272071838378906,1.7235450744628906,1.3299732208251953,11.795544624328613,-5.000519275665283,-5.0306854248046875,9.558238983154297,-7.131558895111084,-5.647843837738037,11.169288635253906,-13.592594146728516,-12.317901611328125,8.4208984375,-6.439579963684082,-5.6888017654418945,7.560696125030518,-6.003497123718262,-5.986667156219482,7.772688388824463,1.1637121438980103,0.6629080176353455,6.050809383392334,1.653976559638977,0.5883865356445312,8.571223258972168,0.0
0.37937963008880615,0.2761521339416504,0.31402403116226196,0.08504114300012589,0.0823104977607727,0.06740691512823105,3192.134272956076,2846.871441347204,1881.9313655955116,2632.3469113020924,2657.948929531507,677.3336438183596,5669.420123922414,6438.427734375,2829.535688042622,0.10145025143678162,0.07666015625,0.08391996077434907,-290.17999267578125,-245.75450134277344,110.51752471923828,116.16649627685547,125.10325622558594,85.57527923583984,-28.310184478759766,-24.41073989868164,26.530046463012695,43.56441116333008,39.931373596191406,41.9654426574707,-18.235376358032227,-17.960105895996094,20.50132942199707,12.432677268981934,9.878124237060547,20.984411239624023,2.9776864051818848,4.1261091232299805,15.46264362335205,-1.216672658920288,0.233534038066864,15.53250789642334,-10.64805793762207,-11.21367073059082,10.284960746765137,-21.252622604370117,-21.10683822631836,11.11369514465332,-11.026304244995117,-10.782535552978516,15.821953773498535,-9.231173515319824,-8.605108261108398,11.342107772827148,-1.0502748489379883,-0.5377122163772583,9.10367488861084,-0.16701729595661163,-1.6366734504699707,14.337000846862793,0.16304801404476166,-0.06253528594970703,10.048138618469238,-5.5425825119018555,-6.429942607879639,9.101725578308105,-9.722989082336426,-10.321918487548828,10.399773597717285,-7.623572826385498,-5.633959770202637,9.47005844116211,3.064427614212036,3.2149195671081543,8.892836570739746,4.609734058380127,4.641283988952637,6.552567481994629,0.0
0.39427119493484497,0.3122214078903198,0.29120537638664246,0.09023827314376831,0.08535096049308777,0.05406932532787323,2339.47967185595,1759.2579599889766,1474.969921751227,2332.4269080063355,2206.2682627754766,839.8410264093261,4049.479727909483,3014.6484375,2631.2902096538255,0.07119365122126436,0.04736328125,0.06100593495363666,-249.0331573486328,-229.46710205078125,86.81607055664062,160.2518310546875,176.11929321289062,62.8264274597168,-36.07646179199219,-39.392059326171875,46.28963851928711,21.085060119628906,13.750055313110352,38.78855514526367,-8.406039237976074,-4.423809051513672,18.024656295776367,22.784799575805664,19.976673126220703,26.662487030029297,-8.194801330566406,-10.698413848876953,15.506237983703613,-13.021028518676758,-10.751338958740234,15.463468551635742,-16.68501091003418,-15.077469825744629,15.25549602508545,-14.411093711853027,-15.748161315917969,7.754377365112305,-15.278454780578613,-16.67555046081543,13.90003490447998,-15.667671203613281,-13.289135932922363,9.91919994354248,1.7892252206802368,0.6086455583572388,10.631169319152832,-4.071869850158691,-5.378742218017578,14.828913688659668,-4.2434868812561035,-2.3744864463806152,9.311003684997559,-5.646410942077637,-6.654487609863281,7.975729942321777,-9.719749450683594,-10.02033805847168,5.8844709396362305,-6.754703998565674,-7.015787124633789,9.430514335632324,-0.3760397434234619,0.5188271999359131,6.305975914001465,-0.19002799689769745,-0.07294094562530518,8.796843528747559,0.0
0.40839681029319763,0.34976619482040405,0.29761162400245667,0.09481057524681091,0.09217226505279541,0.04851134866476059,3253.6380294935957,2407.0356764141907,2328.6015847021017,2525.00137015537,2669.728672802503,828.677805623908,5387.260910560345,4457.373046875,3475.138878711002,0.10821883979885058,0.06689453125,0.10787890535496555,-257.9905700683594,-254.1438751220703,89.12895202636719,121.51835632324219,155.3295440673828,87.37982177734375,-28.140350341796875,-29.708776473999023,37.19732666015625,53.33806610107422,53.010292053222656,48.68726348876953,-9.90684700012207,-6.760921478271484,34.36257553100586,38.37995529174805,41.41481399536133,20.42632484436035,-9.583427429199219,-5.318234443664551,19.75233268737793,-7.936934471130371,-7.834650039672852,18.241296768188477,-21.811010360717773,-20.749855041503906,12.411703109741211,-8.053119659423828,-4.759242057800293,15.808816909790039,-1.021522045135498,-1.8537676334381104,19.798559188842773,-14.166102409362793,-16.952438354492188,12.249130249023438,-7.336831092834473,-8.166939735412598,12.425411224365234,-8.289386749267578,-8.171577453613281,8.078267097473145,-2.3108177185058594,-1.8220471143722534,6.848398685455322,-14.722755432128906,-14.156990051269531,12.892425537109375,-8.580726623535156,-7.886734962463379,8.903326034545898,2.361508369445801,1.6810280084609985,8.470534324645996,1.4731364250183105,1.1113271713256836,7.892823219299316,-4.065926551818848,-4.635951995849609,6.6360650062561035,0.0
0.44688883423805237,0.3918689489364624,0.28931280970573425,0.05965526029467583,0.057102952152490616,0.0351397730410099,2427.7432675358614,1688.0883222317245,2052.324744875475,2295.6824273914954,2194.121515280053,1026.7118032104254,4242.783539870689,2497.8515625,3501.798661772905,0.07741222162356322,0.044921875,0.09069560093423662,-318.7502136230469,-305.55548095703125,98.03820037841797,170.58200073242188,185.48878479003906,82.87670135498047,-10.701812744140625,-7.040304183959961,47.16461944580078,19.226293563842773,21.106657028198242,37.908748626708984,-35.47361755371094,-31.833070755004883,29.26003646850586,18.750394821166992,15.068336486816406,24.44019889831543,-2.057711124420166,-6.0328593254089355,20.206026077270508,-2.084275245666504,1.787891149520874,23.16562843322754,-8.34322452545166,-2.290314197540283,17.157615661621094,-3.459550619125366,-1.2420034408569336,11.941753387451172,-1.9748082160949707,-2.7847166061401367,18.27399253845215,-19.06822967529297,-20.973526000976562,15.022191047668457,-4.352541446685791,-2.63804030418396,13.721324920654297,-0.5710938572883606,0.1397882103919983,10.030211448669434,1.8243073225021362,1.6520130634307861,11.50021743774414,-1.5545426607131958,-1.684746503829956,8.799846649169922,-6.097048759460449,-6.604983806610107,9.289080619812012,-1.6122376918792725,-3.110978603363037,8.784741401672363,-3.440281391143799,-5.713620662689209,11.166953086853027,-7.555600166320801,-6.90151309967041,8.15195369720459,0.0
0.5294154286384583,0.509850025177002,0.28025415539741516,0.005966457072645426,0.00043446681229397655,0.01048125047236681,4058.2712979470666,4180.969506819814,685.5442502710822,3318.1527596337,3603.4378383079884,606.5125477479041,7673.988079202586,8634.814453125,1840.8872785617189,0.13115683369252873,0.13330078125,0.04132742335576974,-559.4691772460938,-605.6072387695312,119.11473083496094,86.02816009521484,82.87335205078125,34.25094985961914,-32.31266403198242,-26.701541900634766,23.55703353881836,46.47945785522461,29.688671112060547,41.492855072021484,-8.113363265991211,-9.543306350708008,11.852725982666016,11.475290298461914,11.095108032226562,25.81854248046875,-4.899342060089111,-5.968504428863525,11.102396965026855,-4.205827236175537,-0.6253870129585266,17.977981567382812,-9.768183708190918,-7.9363508224487305,8.775161743164062,1.5883657932281494,0.326640248298645,13.282988548278809,9.14086627960205,4.032598972320557,15.949076652526855,-8.603641510009766,-7.181961536407471,9.609460830688477,-4.481006145477295,-2.8662681579589844,7.034139633178711,-7.0492939949035645,-6.36506462097168,10.374898910522461,-2.065220594406128,-3.2507858276367188,7.05394172668457,-8.003974914550781,-8.561975479125977,8.970586776733398,-8.67441463470459,-8.22651481628418,5.585878372192383,-4.137676239013672,-4.715554714202881,6.514853000640869,-1.2531623840332031,-3.2696728706359863,8.845060348510742,-3.936709403991699,-4.354952335357666,6.02750825881958,0.0
